Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador
3203,3.03,89.0,78.9,998.0,3.53,3.84,3.63,3.26,14.8,11.6,1084.0,20.0,45.0
3204,2.88,73.1,72.3,857.0,4.48,4.49,3.76,3.33,14.9,4.9,1086.0,20.0,47.0
3205,2.69,80.3,95.6,1048.0,3.22,4.37,4.31,3.78,11.1,4.2,1088.0,20.0,49.0
3206,2.33,95.8,89.9,828.0,3.2,4.97,3.93,3.75,13.0,9.4,1090.0,20.0,51.0
3207,2.84,76.1,90.8,830.0,4.82,3.42,4.81,3.22,10.3,5.1,1092.0,21.0,1.0
3208,2.33,72.7,71.8,801.0,4.14,4.22,4.41,4.54,5.5,4.9,1094.0,21.0,3.0
3209,2.96,96.7,87.5,1002.0,4.18,3.58,3.3,4.45,14.4,8.6,1096.0,21.0,5.0
3210,2.07,92.5,74.0,981.0,4.61,4.41,3.39,4.54,15.6,9.7,1098.0,21.0,7.0
3211,3.08,83.1,74.1,897.0,4.29,3.21,4.61,3.46,10.7,9.2,1100.0,21.0,9.0
3212,2.21,89.9,94.9,809.0,4.14,3.27,3.6,4.21,5.7,14.9,1102.0,21.0,11.0
3213,2.22,79.9,86.9,931.0,4.76,4.59,4.13,3.52,10.0,6.8,1104.0,21.0,13.0
3214,2.8,94.2,86.6,999.0,4.26,4.53,3.59,4.49,14.6,8.9,1106.0,21.0,15.0
3215,2.6,71.6,88.0,867.0,4.85,4.5,3.37,4.95,7.9,3.6,1108.0,21.0,17.0
3216,3.28,88.9,79.8,879.0,4.49,3.89,3.33,3.37,3.1,14.1,1110.0,21.0,19.0
3217,2.34,71.8,84.9,1002.0,4.63,4.71,3.77,4.85,13.9,5.9,1112.0,21.0,21.0
3218,3.26,77.7,74.6,945.0,4.53,4.1,4.79,3.91,16.2,12.0,1114.0,21.0,23.0
3219,3.24,98.2,90.5,1046.0,4.48,4.98,3.33,4.99,14.0,7.0,1116.0,21.0,25.0
3220,3.19,84.5,94.8,1085.0,3.64,4.27,4.36,4.2,11.0,16.6,1118.0,21.0,27.0
3221,3.16,83.7,87.8,816.0,4.93,4.6,4.95,3.18,4.3,14.8,1120.0,21.0,29.0
3222,2.09,72.6,98.6,988.0,3.18,4.34,3.41,4.19,12.1,17.0,1122.0,21.0,31.0
3223,3.4,86.0,78.2,828.0,3.66,3.4,3.98,3.46,14.5,14.5,1124.0,21.0,33.0
3224,3.03,95.6,96.4,843.0,3.52,3.77,3.07,3.92,5.5,12.6,1126.0,21.0,35.0
3225,2.61,82.9,84.1,861.0,3.28,3.88,4.32,3.1,16.4,15.8,1128.0,21.0,37.0
3226,2.37,72.0,71.3,897.0,4.85,3.66,4.77,4.88,17.0,4.7,1130.0,21.0,39.0
3227,3.22,78.0,81.4,855.0,4.45,4.34,3.31,3.73,13.3,4.2,1132.0,21.0,41.0
3228,3.13,72.1,78.2,1049.0,3.33,4.27,3.34,3.92,12.1,3.4,1134.0,21.0,43.0
3229,2.73,98.1,71.4,983.0,4.23,4.38,3.36,3.01,14.0,17.6,1136.0,21.0,45.0
3230,2.54,87.7,70.8,1001.0,4.62,3.18,4.48,3.2,8.0,4.0,1138.0,21.0,47.0
3231,3.27,77.5,75.0,879.0,4.01,3.77,3.6,4.47,8.2,11.4,1140.0,21.0,49.0
3232,3.05,74.4,72.5,1087.0,3.47,3.43,4.08,4.06,13.1,8.7,1142.0,21.0,51.0
3233,3.22,94.9,70.6,947.0,4.32,3.69,4.62,3.74,11.1,10.9,1144.0,22.0,1.0
3234,2.33,80.7,90.2,1023.0,4.79,3.21,3.57,3.24,12.0,4.7,1146.0,22.0,3.0
3235,2.57,72.6,89.5,893.0,3.61,3.66,4.06,4.89,9.1,4.7,1148.0,22.0,5.0
3236,2.3,99.8,72.1,1019.0,4.23,3.13,4.54,4.97,16.5,7.9,1150.0,22.0,7.0
3237,2.66,88.4,99.3,869.0,3.35,4.17,3.74,4.39,9.1,3.4,1152.0,22.0,9.0
3238,2.53,90.3,86.0,950.0,3.05,3.57,3.23,4.65,11.0,11.6,1154.0,22.0,11.0
3239,2.33,85.4,78.2,926.0,4.7,3.81,3.65,4.23,11.9,8.3,1156.0,22.0,13.0
3240,2.94,97.0,72.4,1030.0,3.01,4.52,3.85,3.3,11.0,15.6,1158.0,22.0,15.0
3241,3.36,96.6,81.7,921.0,4.34,3.56,3.89,4.84,17.4,3.3,1160.0,22.0,17.0
3242,2.49,72.8,85.1,880.0,4.23,3.09,4.03,4.35,6.5,3.4,1162.0,22.0,19.0
3243,2.01,92.1,83.7,870.0,4.37,4.89,3.2,3.99,17.0,11.1,1164.0,22.0,21.0
3244,2.26,72.6,71.8,952.0,4.32,3.86,4.59,3.23,7.2,8.7,1166.0,22.0,23.0
3245,3.04,88.1,77.7,965.0,3.87,4.95,4.03,4.79,4.7,8.9,1168.0,22.0,25.0
3246,3.11,76.8,87.9,880.0,4.55,4.62,4.11,3.73,14.0,14.9,1170.0,22.0,27.0
3247,2.36,70.4,79.2,1049.0,3.11,3.07,3.83,4.79,12.3,3.8,1172.0,22.0,29.0
3248,3.38,97.0,99.7,851.0,4.67,3.39,4.17,3.79,3.6,14.8,1174.0,22.0,31.0
3249,2.04,94.4,95.8,1068.0,3.5,3.54,4.3,4.06,6.8,3.6,1176.0,22.0,33.0
3250,3.44,74.1,94.4,927.0,3.18,4.07,3.4,4.83,15.7,3.0,1178.0,22.0,35.0
3251,2.84,74.0,71.6,833.0,4.23,4.74,4.33,4.57,3.5,6.0,1180.0,22.0,37.0
3252,2.57,75.3,83.8,822.0,4.2,4.92,4.38,3.5,3.1,16.6,1182.0,22.0,39.0
3253,2.13,95.4,90.0,922.0,3.07,3.86,4.07,3.28,11.5,15.9,1184.0,22.0,41.0
3254,2.73,90.6,79.8,838.0,4.73,4.89,3.34,4.32,16.1,10.5,1186.0,22.0,43.0
3255,2.73,77.6,80.9,934.0,3.31,4.21,3.99,3.61,7.9,7.0,1188.0,22.0,45.0
3256,3.16,74.5,92.0,976.0,4.47,4.18,3.52,3.51,10.3,6.6,1190.0,22.0,47.0
3257,2.39,72.9,73.1,1088.0,3.09,4.69,4.49,4.92,12.7,14.3,1192.0,22.0,49.0
3258,2.57,71.3,72.8,837.0,3.82,3.72,3.58,3.89,6.0,10.9,1194.0,22.0,51.0
3259,2.02,83.6,85.0,900.0,4.29,4.61,4.78,4.35,16.4,3.4,1196.0,23.0,1.0
3260,2.62,73.7,82.0,836.0,3.19,4.47,3.6,4.36,4.0,7.4,1198.0,23.0,3.0
3261,2.61,81.0,73.0,1093.0,4.43,3.66,4.25,3.99,16.0,6.4,1200.0,23.0,5.0
3262,2.09,73.7,99.5,1068.0,4.81,3.28,3.65,4.44,4.1,15.7,1202.0,23.0,7.0
3263,2.6,96.3,71.9,893.0,3.95,3.41,4.33,4.93,3.1,8.7,1204.0,23.0,9.0
3264,3.28,72.9,99.0,811.0,4.92,3.06,4.94,4.54,9.6,5.5,1206.0,23.0,11.0
3265,3.19,70.5,84.7,936.0,4.72,4.64,4.91,4.02,9.6,9.2,1208.0,23.0,13.0
3266,2.29,71.2,89.8,930.0,4.28,4.14,3.2,3.63,12.5,4.7,1210.0,23.0,15.0
3267,2.39,99.8,76.0,1085.0,4.39,3.86,3.16,3.73,14.6,10.5,1212.0,23.0,17.0
3268,2.78,76.4,98.7,1088.0,4.89,3.9,4.15,4.35,14.2,11.7,1214.0,23.0,19.0
3269,3.09,85.8,93.5,818.0,3.89,4.2,4.41,4.56,3.8,14.6,1216.0,23.0,21.0
3270,2.32,88.3,95.5,999.0,3.2,3.91,3.76,4.1,14.4,8.6,1218.0,23.0,23.0
3271,2.99,81.3,98.1,931.0,4.01,4.57,4.52,3.07,6.4,14.4,1220.0,23.0,25.0
3272,2.45,88.2,83.5,834.0,4.66,3.81,3.8,4.53,4.3,7.9,1222.0,23.0,27.0
3273,3.04,70.9,91.3,895.0,4.94,3.72,4.19,4.07,3.0,7.1,1224.0,23.0,29.0
3274,3.37,82.4,71.6,817.0,4.52,3.41,4.47,4.21,4.1,10.8,1226.0,23.0,31.0
3275,2.19,78.6,88.3,883.0,4.51,4.08,3.47,3.93,13.4,4.7,1228.0,23.0,33.0
3276,2.05,85.1,85.2,936.0,4.9,4.26,4.9,4.64,14.5,14.2,1230.0,23.0,35.0
3277,2.46,82.1,70.7,1086.0,3.04,3.47,4.8,3.71,6.5,15.9,1232.0,23.0,37.0
3278,2.57,89.3,73.6,892.0,3.55,4.87,3.81,3.19,9.7,4.6,1234.0,23.0,39.0
3279,2.24,83.1,81.2,903.0,4.11,3.66,3.4,4.2,6.8,15.7,1236.0,23.0,41.0
3280,2.79,75.4,74.8,1000.0,4.31,3.47,3.67,3.49,12.7,4.4,1238.0,23.0,43.0
3281,3.23,70.0,79.4,868.0,3.28,4.96,4.85,3.34,17.9,10.8,1240.0,23.0,45.0
3282,2.23,77.9,93.2,1059.0,3.47,4.48,3.49,3.32,15.5,3.9,1242.0,23.0,47.0
3283,2.8,99.2,81.6,804.0,3.94,4.21,3.76,3.1,14.0,7.2,1244.0,23.0,49.0
3284,3.16,80.5,79.1,937.0,3.6,3.32,4.28,4.4,14.0,11.3,1246.0,23.0,51.0
3285,3.42,96.7,82.9,1084.0,3.49,4.49,4.6,3.19,9.6,14.6,1248.0,24.0,1.0
3286,2.38,97.5,98.7,1012.0,4.2,4.1,4.75,4.08,4.4,5.3,1250.0,24.0,3.0
3287,2.49,99.5,83.4,1074.0,4.32,4.53,4.09,4.9,11.2,17.7,1252.0,24.0,5.0
3288,2.79,87.6,93.0,866.0,4.65,4.24,4.95,4.64,17.3,16.1,1254.0,24.0,7.0
3289,2.95,76.2,87.5,954.0,4.48,3.64,3.44,4.35,8.8,11.7,1256.0,24.0,9.0
3290,2.74,97.9,77.2,864.0,3.3,4.59,3.39,4.84,12.8,17.7,1258.0,24.0,11.0
3291,2.42,88.0,73.3,872.0,4.92,4.16,3.76,4.45,3.4,11.5,1260.0,24.0,13.0
3292,3.49,80.7,72.2,1055.0,4.78,3.19,3.21,4.61,10.9,9.9,1262.0,24.0,15.0
3293,2.88,85.6,87.7,870.0,4.76,4.06,4.15,3.94,10.5,13.6,1264.0,24.0,17.0
3294,3.15,75.5,83.7,963.0,4.21,3.58,4.65,3.67,11.1,15.7,1266.0,24.0,19.0
3295,2.9,78.5,96.2,814.0,4.65,3.2,3.04,3.02,14.7,11.7,1268.0,24.0,21.0
3296,2.19,95.4,87.4,975.0,4.64,4.93,3.19,4.36,16.0,16.4,1270.0,24.0,23.0
3297,2.65,70.7,88.6,841.0,3.88,3.34,4.02,3.52,11.2,6.1,1272.0,24.0,25.0
3298,2.7,80.8,99.9,845.0,4.07,3.29,4.03,3.07,4.7,8.9,1274.0,24.0,27.0
3299,3.32,96.5,81.6,973.0,3.02,3.99,3.64,3.33,17.5,11.9,1276.0,24.0,29.0
3300,2.72,91.1,86.5,899.0,3.81,3.83,4.09,3.75,13.7,17.3,1278.0,24.0,31.0
3301,3.09,79.2,75.0,852.0,3.71,3.62,4.02,4.79,5.8,7.9,1280.0,24.0,33.0
3302,2.66,75.7,77.1,1030.0,4.73,3.28,4.07,3.0,8.0,11.1,1282.0,24.0,35.0
3303,2.41,75.0,76.1,962.0,4.1,3.82,3.21,3.15,3.6,11.5,1284.0,24.0,37.0
3304,2.29,70.6,91.7,935.0,3.4,3.77,4.1,4.63,5.7,14.3,1286.0,24.0,39.0
3305,2.77,87.6,97.2,815.0,3.56,3.71,3.71,3.4,8.0,8.5,1288.0,24.0,41.0
3306,2.61,95.5,72.5,836.0,3.81,4.8,4.48,4.02,13.9,11.8,1290.0,24.0,43.0
3307,2.55,94.7,72.1,856.0,3.66,3.8,3.35,4.75,12.7,15.9,1292.0,24.0,45.0
3308,2.01,81.2,76.9,948.0,3.97,4.66,4.16,3.85,5.9,14.1,1294.0,24.0,47.0
3309,2.76,72.1,78.4,965.0,3.2,4.6,4.43,4.72,11.7,12.5,1296.0,24.0,49.0
3310,3.28,76.7,97.4,818.0,3.4,3.9,3.81,3.99,15.5,12.3,1298.0,24.0,51.0
3311,3.03,81.9,93.5,998.0,3.16,3.88,4.16,3.59,5.1,9.6,1300.0,25.0,1.0
3312,2.21,80.6,96.4,829.0,3.16,3.09,3.71,3.44,12.4,14.7,1302.0,25.0,3.0
3313,2.19,84.6,81.9,964.0,3.94,4.24,3.18,3.89,10.0,17.2,1304.0,25.0,5.0
3314,2.81,87.0,79.0,1015.0,3.45,3.92,3.55,4.69,8.8,13.5,1306.0,25.0,7.0
3315,2.74,87.2,71.5,1011.0,3.65,3.44,3.63,3.02,13.3,13.3,1308.0,25.0,9.0
3316,2.84,99.2,95.4,983.0,4.57,4.92,4.18,3.34,8.0,17.1,1310.0,25.0,11.0
3317,3.26,76.5,73.4,951.0,4.76,3.12,4.06,4.93,7.4,3.2,1312.0,25.0,13.0
3318,2.06,99.5,74.7,897.0,4.15,4.87,4.93,3.47,7.6,15.4,1314.0,25.0,15.0
3319,2.26,92.2,93.2,885.0,3.74,4.49,3.12,4.23,17.1,4.1,1316.0,25.0,17.0
3320,3.45,75.7,78.7,1050.0,3.4,4.23,4.4,4.87,13.7,16.3,1318.0,25.0,19.0
3321,2.8,86.6,96.9,929.0,3.42,4.02,4.06,3.79,8.3,5.2,1320.0,25.0,21.0
3322,2.26,83.8,97.3,868.0,4.81,3.55,4.32,4.64,9.5,10.2,1322.0,25.0,23.0
3323,2.64,86.9,88.2,992.0,4.41,4.74,4.84,4.84,5.3,4.4,1324.0,25.0,25.0
3324,2.12,91.3,83.2,805.0,3.75,3.33,4.91,4.61,17.8,16.0,1326.0,25.0,27.0
3325,2.6,78.1,87.3,894.0,3.02,4.56,4.18,4.9,3.1,5.6,1328.0,25.0,29.0
3326,2.28,85.3,70.4,873.0,3.24,3.52,4.01,4.84,9.6,13.4,1330.0,25.0,31.0
3327,3.17,83.0,92.3,902.0,3.84,4.55,3.46,4.51,5.3,13.0,1332.0,25.0,33.0
3328,3.12,87.8,91.3,878.0,4.39,3.68,3.33,3.17,13.8,17.5,1334.0,25.0,35.0
3329,3.14,87.8,74.8,860.0,4.06,3.88,3.17,3.75,15.6,5.6,1336.0,25.0,37.0
3330,2.2,90.1,98.9,854.0,4.02,4.06,4.47,4.6,11.6,16.7,1338.0,25.0,39.0
3331,2.23,81.3,71.0,801.0,3.41,3.81,4.7,4.32,6.3,14.6,1340.0,25.0,41.0
3332,3.45,79.0,74.9,1062.0,4.03,4.13,3.22,3.77,15.2,5.5,1342.0,25.0,43.0
3333,3.01,94.4,96.4,903.0,3.58,3.09,4.57,4.27,11.9,12.9,1344.0,25.0,45.0
3334,3.49,84.6,73.4,1058.0,3.49,4.16,4.27,3.44,8.9,13.9,1346.0,25.0,47.0
3335,3.13,75.5,77.9,908.0,3.71,3.48,4.41,4.38,12.3,14.9,1348.0,25.0,49.0
3336,2.85,99.2,84.0,1081.0,4.27,3.11,4.86,4.91,9.1,5.8,1350.0,25.0,51.0
3337,2.97,94.6,75.2,946.0,4.18,4.64,4.21,4.94,13.5,8.9,1352.0,26.0,1.0
3338,2.51,87.4,98.4,1082.0,3.79,4.24,3.21,3.95,7.7,12.1,1354.0,26.0,3.0
3339,3.46,86.7,89.2,1092.0,4.74,4.49,3.88,3.71,11.4,14.5,1356.0,26.0,5.0
3340,3.42,73.4,82.2,1056.0,4.42,3.26,3.29,3.79,12.8,10.3,1358.0,26.0,7.0
3341,2.22,73.0,85.4,1016.0,4.82,4.9,4.52,3.86,3.6,11.6,1360.0,26.0,9.0
3342,3.15,98.8,75.3,886.0,3.88,4.24,3.06,4.59,11.3,17.4,1362.0,26.0,11.0
3343,2.96,85.9,94.7,863.0,4.29,4.59,4.77,4.62,12.5,8.9,1364.0,26.0,13.0
3344,2.49,83.3,92.7,811.0,3.37,4.13,4.58,3.62,12.1,15.6,1366.0,26.0,15.0
3345,3.43,83.1,89.3,838.0,4.07,3.11,3.26,3.81,14.9,15.5,1368.0,26.0,17.0
3346,2.47,74.2,82.9,1026.0,4.59,4.77,3.63,3.56,6.5,12.3,1370.0,26.0,19.0
3347,3.36,99.4,73.9,861.0,4.06,3.68,3.19,4.38,14.8,11.7,1372.0,26.0,21.0
3348,2.73,83.8,88.5,814.0,3.69,4.09,3.72,3.85,5.5,10.3,1374.0,26.0,23.0
3349,2.15,82.6,70.3,971.0,4.76,3.14,4.88,4.39,13.3,15.3,1376.0,26.0,25.0
3350,3.1,95.9,74.7,904.0,4.41,3.77,4.33,4.94,9.4,13.0,1378.0,26.0,27.0
3351,2.31,70.0,84.7,894.0,3.71,4.24,4.25,4.99,12.7,16.1,1380.0,26.0,29.0
3352,2.29,90.1,75.6,1097.0,3.9,4.99,4.31,4.26,6.8,13.6,1382.0,26.0,31.0
3353,2.65,81.7,82.2,975.0,4.72,4.49,4.75,4.14,3.5,16.5,1384.0,26.0,33.0
3354,2.2,86.6,83.7,970.0,4.04,4.82,4.0,3.85,3.7,15.3,1386.0,26.0,35.0
3355,3.19,89.8,96.0,956.0,4.17,4.43,3.5,4.43,9.8,12.4,1388.0,26.0,37.0
3356,2.12,94.1,83.8,1002.0,4.91,3.36,3.35,4.22,13.9,7.5,1390.0,26.0,39.0
3357,2.47,97.8,73.4,846.0,4.07,3.37,4.56,4.86,9.3,3.0,1392.0,26.0,41.0
3358,3.1,82.2,98.1,1028.0,4.69,4.07,4.66,4.81,4.4,6.5,1394.0,26.0,43.0
3359,2.33,87.4,81.2,830.0,3.17,3.21,4.44,4.06,6.6,7.0,1396.0,26.0,45.0
3360,2.47,94.2,91.5,875.0,4.16,4.69,4.52,4.54,12.9,3.7,1398.0,26.0,47.0
3361,3.24,80.6,74.7,936.0,4.76,4.05,4.63,4.74,6.2,10.0,1400.0,26.0,49.0
3362,2.73,71.9,91.3,819.0,4.55,3.79,4.69,4.55,11.9,3.7,1402.0,26.0,51.0
3363,2.91,72.8,78.3,999.0,4.82,3.7,4.92,4.41,3.3,3.9,1404.0,27.0,1.0
3364,2.99,73.1,88.7,1009.0,3.65,3.84,3.66,4.91,14.5,17.4,1406.0,27.0,3.0
3365,2.11,95.9,92.1,970.0,4.97,4.38,3.08,4.44,7.0,9.5,1408.0,27.0,5.0
3366,3.4,83.0,70.0,983.0,3.46,4.01,3.19,4.76,6.2,9.1,1410.0,27.0,7.0
3367,2.9,87.5,84.5,867.0,3.83,4.6,3.03,4.29,15.3,11.1,1412.0,27.0,9.0
3368,2.15,96.3,94.1,866.0,4.59,4.67,4.73,3.2,16.1,8.6,1414.0,27.0,11.0
3369,2.01,75.7,91.3,922.0,4.68,3.89,4.64,4.6,15.3,17.7,1416.0,27.0,13.0
3370,2.68,71.2,77.5,865.0,4.87,4.81,3.4,3.76,8.7,10.1,1418.0,27.0,15.0
3371,2.17,79.4,97.3,924.0,4.47,3.78,3.78,4.43,15.6,17.8,1420.0,27.0,17.0
3372,2.3,79.1,87.0,805.0,4.73,3.39,4.89,3.61,3.1,5.3,1422.0,27.0,19.0
3373,3.12,81.2,76.3,849.0,4.24,4.38,4.17,3.14,14.3,6.8,1424.0,27.0,21.0
3374,2.82,82.9,70.4,847.0,4.82,3.73,4.95,3.81,10.7,16.0,1426.0,27.0,23.0
3375,2.74,94.4,86.8,937.0,3.41,3.77,3.16,4.04,8.7,9.4,1428.0,27.0,25.0
3376,2.71,97.2,73.7,817.0,4.73,4.98,3.19,3.78,13.5,7.9,1430.0,27.0,27.0
3377,2.38,93.9,84.7,860.0,3.67,4.28,3.64,4.81,15.8,12.2,1432.0,27.0,29.0
3378,2.06,76.2,84.5,1099.0,3.95,3.6,3.33,4.44,9.0,10.7,1434.0,27.0,31.0
3379,3.24,79.7,76.3,1061.0,4.96,4.14,3.93,3.03,16.7,16.7,1436.0,27.0,33.0
3380,2.0,79.3,99.7,1063.0,3.79,3.96,3.34,3.66,10.7,8.8,1438.0,27.0,35.0
3381,3.26,96.5,97.4,1062.0,3.89,4.12,4.91,4.24,3.0,17.2,1440.0,27.0,37.0
3382,2.61,87.5,75.2,809.0,4.74,3.28,3.19,3.34,11.0,6.9,1442.0,27.0,39.0
3383,2.45,77.8,77.4,929.0,3.39,4.53,3.51,4.92,15.9,11.7,1444.0,27.0,41.0
3384,2.74,88.6,94.7,1004.0,3.18,4.05,3.48,3.04,3.4,17.2,1446.0,27.0,43.0
3385,2.34,77.7,78.4,822.0,4.72,4.08,4.25,3.54,16.3,8.2,1448.0,27.0,45.0
3386,3.18,95.6,85.7,972.0,3.48,4.53,3.76,3.86,9.0,12.1,1450.0,27.0,47.0
3387,2.72,78.0,75.7,834.0,4.4,3.92,3.07,3.1,16.5,3.5,1452.0,27.0,49.0
3388,2.43,88.4,81.5,968.0,4.46,3.31,3.29,3.77,7.7,9.9,1454.0,27.0,51.0
3389,3.26,80.4,95.4,1092.0,4.33,3.27,4.67,3.73,8.4,14.5,1456.0,28.0,1.0
3390,3.45,72.1,88.3,905.0,4.58,3.19,3.14,3.24,5.1,17.3,1458.0,28.0,3.0
3391,2.27,74.1,97.6,981.0,4.78,4.52,4.6,3.78,15.3,15.6,1460.0,28.0,5.0
3392,3.26,99.7,96.4,945.0,4.28,4.01,3.04,4.89,12.2,12.2,1462.0,28.0,7.0
3393,2.36,79.1,98.2,821.0,4.46,4.37,3.7,3.8,16.6,15.6,1464.0,28.0,9.0
3394,2.04,87.6,75.1,1094.0,4.43,4.99,4.01,4.85,8.0,8.6,1466.0,28.0,11.0
3395,2.78,86.7,75.6,949.0,4.38,3.05,4.1,3.44,4.6,8.0,1468.0,28.0,13.0
3396,2.41,91.1,84.1,1009.0,4.2,4.64,3.1,3.66,13.7,13.8,1470.0,28.0,15.0
3397,2.93,95.5,86.3,935.0,3.15,4.3,4.05,4.36,12.2,7.6,1472.0,28.0,17.0
3398,3.26,79.0,88.9,898.0,4.91,4.74,3.18,4.78,5.7,12.6,1474.0,28.0,19.0
3399,2.16,87.3,89.2,1064.0,3.18,3.97,3.99,3.54,13.8,10.5,1476.0,28.0,21.0
3400,2.74,73.9,99.7,1001.0,3.09,3.82,3.22,4.21,16.4,10.1,1478.0,28.0,23.0
3401,3.32,80.3,85.5,896.0,3.28,4.92,3.39,3.03,10.6,11.4,1480.0,28.0,25.0
3402,2.82,78.4,96.6,1025.0,3.32,3.32,4.88,3.11,7.4,7.9,1482.0,28.0,27.0
3403,2.07,97.6,88.7,955.0,4.75,3.21,4.42,4.35,13.5,4.1,1484.0,28.0,29.0
3404,2.62,74.8,86.1,1064.0,3.02,4.53,4.13,3.02,5.1,4.5,1486.0,28.0,31.0
3405,3.15,99.9,76.3,952.0,3.06,3.4,3.89,4.84,12.6,8.1,1488.0,28.0,33.0
3406,3.03,85.2,94.9,906.0,3.57,4.28,4.44,4.59,13.4,7.2,1490.0,28.0,35.0
3407,2.79,99.2,82.7,858.0,3.24,3.02,4.29,3.63,8.8,16.8,1492.0,28.0,37.0
3408,3.25,73.1,97.9,1030.0,3.55,4.52,4.5,3.54,6.4,3.3,1494.0,28.0,39.0
3409,2.97,70.8,74.9,874.0,3.08,3.01,4.69,4.42,15.1,13.0,1496.0,28.0,41.0
3410,3.17,78.2,88.5,1010.0,3.1,3.78,4.23,4.0,7.2,16.0,1498.0,28.0,43.0
3411,2.35,88.1,99.0,899.0,3.71,3.98,3.45,4.33,6.4,7.7,1500.0,28.0,45.0
3412,3.39,78.3,91.7,992.0,4.31,4.16,4.33,3.74,9.5,3.8,1502.0,28.0,47.0
3413,3.47,86.4,82.6,1003.0,3.18,4.41,4.44,3.21,8.2,13.9,1504.0,28.0,49.0
3414,3.23,73.8,90.8,1071.0,4.65,3.35,4.43,4.36,3.9,8.0,1506.0,28.0,51.0
3415,2.03,93.5,87.9,1012.0,3.14,3.33,3.97,4.86,14.4,4.3,1508.0,29.0,1.0
3416,3.48,70.9,71.8,846.0,4.74,4.79,4.49,3.85,7.7,13.2,1510.0,29.0,3.0
3417,2.31,91.5,95.2,1052.0,4.31,3.21,3.28,3.82,12.0,7.5,1512.0,29.0,5.0
3418,2.33,72.9,86.7,1000.0,4.54,4.32,3.65,4.33,16.5,14.4,1514.0,29.0,7.0
3419,2.98,91.9,79.8,1085.0,3.85,3.26,4.0,3.74,10.7,14.4,1516.0,29.0,9.0
3420,3.28,86.7,95.8,879.0,3.26,4.84,4.81,4.46,4.9,7.1,1518.0,29.0,11.0
3421,2.18,95.8,88.5,862.0,4.84,3.52,3.82,3.1,8.4,10.5,1520.0,29.0,13.0
3422,2.36,94.8,76.6,1061.0,3.88,3.72,4.98,4.9,15.6,4.7,1522.0,29.0,15.0
3423,3.47,71.2,83.2,1087.0,3.94,4.43,3.81,3.22,4.5,6.5,1524.0,29.0,17.0
3424,2.69,84.4,93.2,923.0,4.23,4.54,3.45,4.17,14.8,7.3,1526.0,29.0,19.0
3425,2.15,70.3,73.3,1048.0,3.24,3.11,4.57,3.72,8.2,16.7,1528.0,29.0,21.0
3426,2.14,94.4,73.7,821.0,4.2,3.52,3.64,4.53,13.4,15.6,1530.0,29.0,23.0
3427,3.21,90.4,82.9,895.0,4.83,4.23,3.79,3.04,5.6,6.9,1532.0,29.0,25.0
3428,2.9,96.6,79.6,923.0,3.19,4.75,4.59,4.79,8.2,4.0,1534.0,29.0,27.0
3429,3.03,72.9,97.8,938.0,3.0,4.82,4.34,3.29,12.1,8.4,1536.0,29.0,29.0
3430,2.32,79.2,89.1,942.0,3.65,4.21,4.52,3.62,13.2,16.1,1538.0,29.0,31.0
3431,2.11,99.7,77.1,935.0,3.31,4.51,4.61,3.38,13.8,9.3,1540.0,29.0,33.0
3432,2.52,83.3,79.9,1024.0,4.03,4.3,3.38,4.48,15.1,8.8,1542.0,29.0,35.0
3433,2.57,95.8,78.3,1005.0,3.17,3.39,3.9,3.9,11.6,8.7,1544.0,29.0,37.0
3434,2.3,90.3,80.3,882.0,3.3,4.87,3.71,4.19,10.5,16.8,1546.0,29.0,39.0
3435,2.68,95.5,89.0,1089.0,3.5,3.22,4.6,4.27,7.8,15.0,1548.0,29.0,41.0
3436,2.61,74.1,74.2,805.0,3.95,4.59,3.77,4.98,12.1,13.7,1550.0,29.0,43.0
3437,2.53,89.9,76.2,945.0,3.49,3.7,4.94,3.12,10.5,5.2,1552.0,29.0,45.0
3438,2.08,83.7,83.8,873.0,3.66,4.72,3.47,3.46,4.4,3.7,1554.0,29.0,47.0
3439,3.17,97.7,72.6,817.0,4.96,3.24,4.11,3.9,3.6,15.4,1556.0,29.0,49.0
3440,2.15,81.2,81.6,807.0,4.45,4.56,3.4,3.94,11.6,17.2,1558.0,29.0,51.0
3441,2.53,90.3,98.4,954.0,3.36,3.55,4.87,4.54,5.2,16.4,1560.0,30.0,1.0
3442,2.12,86.0,85.0,885.0,3.05,4.62,3.35,3.98,16.0,8.0,1562.0,30.0,3.0
3443,2.56,82.1,77.4,960.0,4.81,3.16,4.08,4.72,8.3,14.9,1564.0,30.0,5.0
3444,2.37,91.5,90.5,1076.0,3.7,4.79,3.51,3.62,7.0,13.4,1566.0,30.0,7.0
3445,2.03,98.7,89.5,999.0,4.72,3.11,3.5,3.6,6.7,10.6,1568.0,30.0,9.0
3446,2.88,70.8,70.4,999.0,4.91,4.9,4.21,3.66,10.8,10.7,1570.0,30.0,11.0
3447,3.23,94.0,79.8,811.0,3.99,3.81,3.01,3.42,7.3,15.2,1572.0,30.0,13.0
3448,3.05,71.6,79.2,960.0,4.97,3.2,4.98,3.31,12.8,3.3,1574.0,30.0,15.0
3449,3.24,88.2,92.1,839.0,3.3,3.02,3.85,3.03,11.1,4.0,1576.0,30.0,17.0
